Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-02-0009-01A-01D-0182-01	3	3361505	3362465	6	-0.625821
TCGA-02-0009-01A-01D-0182-01	3	3362501	3383206	25	-0.130610
TCGA-02-0009-01A-01D-0182-01	3	3385209	48929537	26668	0.000000
TCGA-02-0009-01A-01D-0182-01	3	48932183	49605252	223	0.748034
TCGA-02-0009-01A-01D-0182-01	3	49610842	180680794	70179	0.000000
TCGA-02-0009-01A-01D-0182-01	3	180689223	181393776	361	0.832547
TCGA-02-0009-01A-01D-0182-01	3	181398200	197538677	8266	0.000000
TCGA-02-0009-01A-01D-0182-01	4	1053934	188763651	102695	0.000000
TCGA-02-0009-01A-01D-0182-01	5	914233	180360469	100453	0.000000
TCGA-02-0009-01A-01D-0182-01	6	1014281	170903919	96416	0.000000
TCGA-02-0009-01A-01D-0182-01	7	708774	54601545	32028	0.000000
TCGA-02-0009-01A-01D-0182-01	7	54602416	55337264	678	2.804407
TCGA-02-0009-01A-01D-0182-01	7	55339948	158385118	48553	0.000000
TCGA-02-0009-01A-01D-0182-01	8	617667	4289486	1913	-0.903428
TCGA-02-0009-01A-01D-0182-01	8	4416666	5152676	515	0.000000
TCGA-02-0009-01A-01D-0182-01	8	5158800	11309114	2463	-0.904644
TCGA-02-0009-01A-01D-0182-01	8	11309277	11310012	5	-1.285101
TCGA-02-0009-01A-01D-0182-01	8	11322997	11649069	166	-0.904644
TCGA-02-0009-01A-01D-0182-01	8	12562455	25505035	9334	0.000000
TCGA-02-0009-01A-01D-0182-01	8	25595232	26288955	533	-0.887967
TCGA-02-0009-01A-01D-0182-01	8	26291436	26427609	107	0.000000
TCGA-02-0009-01A-01D-0182-01	8	26428864	26472655	35	-0.885497
TCGA-02-0009-01A-01D-0182-01	8	26477124	112083820	46008	0.000000
TCGA-02-0009-01A-01D-0182-01	8	112087959	112089472	6	-0.871518
TCGA-02-0009-01A-01D-0182-01	8	112090877	112235656	77	0.000000
TCGA-02-0009-01A-01D-0182-01	8	112241477	112406928	67	-0.112743
TCGA-02-0009-01A-01D-0182-01	8	112413796	112482834	38	-0.897784
TCGA-02-0009-01A-01D-0182-01	8	112483450	145232496	20236	0.000000
TCGA-02-0009-01A-01D-0182-01	9	789932	853225	67	-0.740632
TCGA-02-0009-01A-01D-0182-01	9	856389	962232	84	0.000000
TCGA-02-0009-01A-01D-0182-01	9	1540026	6086073	3407	-0.866252
TCGA-02-0009-01A-01D-0182-01	9	6086676	6133074	28	2.108611
TCGA-02-0009-01A-01D-0182-01	9	6194257	6210785	9	-0.908207
TCGA-02-0009-01A-01D-0182-01	9	6211513	7303002	203	0.000000
TCGA-02-0009-01A-01D-0182-01	9	7379571	7424985	51	-0.859315
TCGA-02-0009-01A-01D-0182-01	9	7426536	8461714	834	0.000000
TCGA-02-0009-01A-01D-0182-01	9	8465598	8682672	181	-0.786423
TCGA-02-0009-01A-01D-0182-01	9	8683163	8710180	19	0.000000
TCGA-02-0009-01A-01D-0182-01	9	8712279	9238776	334	-0.811402
TCGA-02-0009-01A-01D-0182-01	9	9238929	9662940	181	0.000000
TCGA-02-0009-01A-01D-0182-01	9	9664440	9874215	138	-0.858287
TCGA-02-0009-01A-01D-0182-01	9	9985544	10217105	156	0.000000
TCGA-02-0009-01A-01D-0182-01	9	10347222	11275208	503	-0.875955
TCGA-02-0009-01A-01D-0182-01	9	12531493	13185983	396	0.000000
TCGA-02-0009-01A-01D-0182-01	9	13191422	14130239	740	-0.828228
TCGA-02-0009-01A-01D-0182-01	9	14134390	14249488	98	0.000000
TCGA-02-0009-01A-01D-0182-01	9	14251243	14776027	493	-0.791817
TCGA-02-0009-01A-01D-0182-01	9	14782622	15262817	331	0.000000
TCGA-02-0009-01A-01D-0182-01	9	15266768	17087619	1533	-0.861527
TCGA-02-0009-01A-01D-0182-01	9	17092186	17185715	50	0.000000
TCGA-02-0009-01A-01D-0182-01	9	17186374	19730702	2037	-0.876812
TCGA-02-0009-01A-01D-0182-01	9	19731896	22919588	2169	-1.257193
TCGA-02-0009-01A-01D-0182-01	9	22920278	23111314	107	-0.876812
TCGA-02-0009-01A-01D-0182-01	9	23113986	24289597	814	-1.257193
TCGA-02-0009-01A-01D-0182-01	9	24290018	24602765	112	-0.876812
TCGA-02-0009-01A-01D-0182-01	9	24603302	24825176	144	0.000000
TCGA-02-0009-01A-01D-0182-01	9	24827281	24922592	71	-0.813050
TCGA-02-0009-01A-01D-0182-01	9	24930313	25019905	98	0.000000
TCGA-02-0009-01A-01D-0182-01	9	25028231	25063328	28	-0.945345
TCGA-02-0009-01A-01D-0182-01	9	25078443	25413179	155	0.000000
TCGA-02-0009-01A-01D-0182-01	9	25418133	26068549	389	-0.863729
TCGA-02-0009-01A-01D-0182-01	9	26069190	26596938	205	0.000000
TCGA-02-0009-01A-01D-0182-01	9	26597540	26889925	194	-0.846754
TCGA-02-0009-01A-01D-0182-01	9	26893773	27305344	300	0.000000
TCGA-02-0009-01A-01D-0182-01	9	27311732	27436384	110	-0.876383
TCGA-02-0009-01A-01D-0182-01	9	27438714	27496718	61	0.000000
TCGA-02-0009-01A-01D-0182-01	9	27497988	27730994	175	-0.818733
TCGA-02-0009-01A-01D-0182-01	9	27733456	27792524	49	0.000000
TCGA-02-0009-01A-01D-0182-01	9	27796645	28111578	252	-0.948098
TCGA-02-0009-01A-01D-0182-01	9	28124442	28550575	164	0.000000
TCGA-02-0009-01A-01D-0182-01	9	28981526	29664382	405	-0.911305
TCGA-02-0009-01A-01D-0182-01	9	29666476	29767189	68	0.000000
TCGA-02-0009-01A-01D-0182-01	9	29767333	30064870	55	-0.834941
TCGA-02-0009-01A-01D-0182-01	9	30071776	30174780	50	0.000000
TCGA-02-0009-01A-01D-0182-01	9	30176508	30177508	6	-0.953826
TCGA-02-0009-01A-01D-0182-01	9	30178787	30311653	86	0.000000
TCGA-02-0009-01A-01D-0182-01	9	30329054	30636365	82	-0.834918
TCGA-02-0009-01A-01D-0182-01	9	30708691	30754277	37	-0.104942
TCGA-02-0009-01A-01D-0182-01	9	30757461	30957650	151	0.000000
TCGA-02-0009-01A-01D-0182-01	9	30962580	32425938	990	-0.877590
TCGA-02-0009-01A-01D-0182-01	9	32435701	32449244	8	0.157320
TCGA-02-0009-01A-01D-0182-01	9	32453787	32468875	12	-0.790146
TCGA-02-0009-01A-01D-0182-01	9	32469968	32485280	12	0.000000
TCGA-02-0009-01A-01D-0182-01	9	32486507	32504316	18	-0.929349
TCGA-02-0009-01A-01D-0182-01	9	32514195	32861992	223	0.000000
TCGA-02-0009-01A-01D-0182-01	9	32863489	33614840	489	-0.858843
TCGA-02-0009-01A-01D-0182-01	9	33622149	140938752	47726	0.000000
TCGA-02-0009-01A-01D-0182-01	10	415240	52523595	29528	0.000000
TCGA-02-0009-01A-01D-0182-01	10	52524783	52539579	5	-0.397628
TCGA-02-0009-01A-01D-0182-01	10	52539970	135225087	51224	0.000000
TCGA-02-0009-01A-01D-0182-01	11	456120	863309	82	0.762700
TCGA-02-0009-01A-01D-0182-01	11	872158	13724182	8017	0.000000
TCGA-02-0009-01A-01D-0182-01	11	13724572	14321216	448	0.834642
TCGA-02-0009-01A-01D-0182-01	11	14325401	15829043	859	0.000000
TCGA-02-0009-01A-01D-0182-01	11	15829538	15841326	11	0.772791
TCGA-02-0009-01A-01D-0182-01	11	15844374	16625711	468	0.000000
TCGA-02-0009-01A-01D-0182-01	11	16637323	16638042	6	-0.934523
TCGA-02-0009-01A-01D-0182-01	11	16646088	134140152	67312	0.000000
TCGA-02-0009-01A-01D-0182-01	12	889902	109963930	61667	0.000000
TCGA-02-0009-01A-01D-0182-01	12	109974404	110534793	300	0.817640
TCGA-02-0009-01A-01D-0182-01	12	110547685	133155338	11856	0.000000
TCGA-02-0009-01A-01D-0182-01	13	19450806	51729123	19652	0.000000
TCGA-02-0009-01A-01D-0182-01	13	51733048	51769888	27	-0.859790
TCGA-02-0009-01A-01D-0182-01	13	51771187	51879549	75	0.000000
TCGA-02-0009-01A-01D-0182-01	13	51882215	54563388	1375	-0.877454
TCGA-02-0009-01A-01D-0182-01	13	54565225	55135748	342	0.000000
TCGA-02-0009-01A-01D-0182-01	13	55484142	56845537	640	-0.858264
TCGA-02-0009-01A-01D-0182-01	13	56848054	114987458	34475	0.000000
TCGA-02-0009-01A-01D-0182-01	14	20501368	105986740	49403	0.000000
TCGA-02-0009-01A-01D-0182-01	15	23687685	101884307	44467	0.000000
TCGA-02-0009-01A-01D-0182-01	16	653503	5890571	2169	0.000000
TCGA-02-0009-01A-01D-0182-01	16	5891004	5941875	56	0.119612
TCGA-02-0009-01A-01D-0182-01	16	5941964	89379319	38520	0.000000
TCGA-02-0009-01A-01D-0182-01	17	987221	27027444	10434	0.000000
TCGA-02-0009-01A-01D-0182-01	17	27032827	27511962	222	0.811945
TCGA-02-0009-01A-01D-0182-01	17	27521476	80917016	26297	0.000000
TCGA-02-0009-01A-01D-0182-01	18	329586	77107934	42627	0.000000
TCGA-02-0009-01A-01D-0182-01	19	284018	2759484	502	0.000000
TCGA-02-0009-01A-01D-0182-01	19	2760716	3390312	226	0.677604
TCGA-02-0009-01A-01D-0182-01	19	3396994	3934978	144	0.000000
TCGA-02-0009-01A-01D-0182-01	19	3942432	3998682	17	-0.357037
TCGA-02-0009-01A-01D-0182-01	19	4000154	4936950	169	0.000000
TCGA-02-0009-01A-01D-0182-01	19	4945250	4982021	15	-0.209081
TCGA-02-0009-01A-01D-0182-01	19	4982983	5347174	145	0.000000
TCGA-02-0009-01A-01D-0182-01	19	5347650	5351346	6	-0.112208
TCGA-02-0009-01A-01D-0182-01	19	5351888	5540415	102	0.133954
TCGA-02-0009-01A-01D-0182-01	19	5543817	6339597	346	0.000000
TCGA-02-0009-01A-01D-0182-01	19	6343842	6558627	73	-0.104077
TCGA-02-0009-01A-01D-0182-01	19	6559538	11004833	1896	0.000000
TCGA-02-0009-01A-01D-0182-01	19	11009064	11065409	20	-0.173097
TCGA-02-0009-01A-01D-0182-01	19	11073733	11578684	229	0.755355
TCGA-02-0009-01A-01D-0182-01	19	11580449	11915941	184	0.000000
TCGA-02-0009-01A-01D-0182-01	19	12008203	12024607	9	-0.160645
TCGA-02-0009-01A-01D-0182-01	19	12030258	12336838	144	0.000000
TCGA-02-0009-01A-01D-0182-01	19	12339626	12371853	13	-0.151699
TCGA-02-0009-01A-01D-0182-01	19	12373844	12439248	38	0.000000
TCGA-02-0009-01A-01D-0182-01	19	12439868	12469085	16	-0.167009
TCGA-02-0009-01A-01D-0182-01	19	12478413	13589472	440	0.000000
TCGA-02-0009-01A-01D-0182-01	19	13590412	13602461	12	-0.169167
TCGA-02-0009-01A-01D-0182-01	19	13603320	13920207	164	0.000000
TCGA-02-0009-01A-01D-0182-01	19	13925410	13954336	7	-0.106441
TCGA-02-0009-01A-01D-0182-01	19	13960861	14037745	22	0.000000
TCGA-02-0009-01A-01D-0182-01	19	14038791	14069568	16	-0.288929
TCGA-02-0009-01A-01D-0182-01	19	14080501	41756038	12030	0.000000
TCGA-02-0009-01A-01D-0182-01	19	41761154	41770231	7	-0.249945
TCGA-02-0009-01A-01D-0182-01	19	41773649	41809856	24	0.000000
TCGA-02-0009-01A-01D-0182-01	19	41815067	41827023	10	-0.196124
TCGA-02-0009-01A-01D-0182-01	19	41830136	44313848	790	0.000000
TCGA-02-0009-01A-01D-0182-01	19	44314258	44398632	44	0.103303
TCGA-02-0009-01A-01D-0182-01	19	44398831	44399565	6	-0.177776
TCGA-02-0009-01A-01D-0182-01	19	44400375	44719725	241	0.000000
TCGA-02-0009-01A-01D-0182-01	19	44722354	44785735	42	-0.145153
TCGA-02-0009-01A-01D-0182-01	19	44786342	45292538	311	0.000000
TCGA-02-0009-01A-01D-0182-01	19	45295216	45365352	14	-0.100131
TCGA-02-0009-01A-01D-0182-01	19	45366445	47042781	656	0.000000
TCGA-02-0009-01A-01D-0182-01	19	47048953	47256113	77	-0.127326
TCGA-02-0009-01A-01D-0182-01	19	47261010	47351961	37	0.000000
TCGA-02-0009-01A-01D-0182-01	19	47355809	47849510	162	-0.298037
TCGA-02-0009-01A-01D-0182-01	19	47855878	48941257	590	0.000000
TCGA-02-0009-01A-01D-0182-01	19	48941276	49214748	80	-0.321094
TCGA-02-0009-01A-01D-0182-01	19	49215540	49614407	105	0.000000
TCGA-02-0009-01A-01D-0182-01	19	49615065	49665451	18	-0.858719
TCGA-02-0009-01A-01D-0182-01	19	49667254	50115903	165	0.000000
TCGA-02-0009-01A-01D-0182-01	19	50116630	50252494	44	-0.407007
TCGA-02-0009-01A-01D-0182-01	19	50255766	50736980	93	0.000000
TCGA-02-0009-01A-01D-0182-01	19	50737983	50742012	7	-0.874008
TCGA-02-0009-01A-01D-0182-01	19	50742242	50853352	50	0.000000
TCGA-02-0009-01A-01D-0182-01	19	50854748	50861733	7	-0.732100
TCGA-02-0009-01A-01D-0182-01	19	50868002	51011873	54	0.000000
TCGA-02-0009-01A-01D-0182-01	19	51028007	51059088	11	-0.859669
TCGA-02-0009-01A-01D-0182-01	19	51067429	51097517	17	0.000000
TCGA-02-0009-01A-01D-0182-01	19	51099354	51113917	9	-0.865072
TCGA-02-0009-01A-01D-0182-01	19	51124731	52020847	459	0.000000
TCGA-02-0009-01A-01D-0182-01	19	52023978	52045446	20	-0.767626
TCGA-02-0009-01A-01D-0182-01	19	52047314	52065598	18	0.000000
TCGA-02-0009-01A-01D-0182-01	19	52068697	52101669	28	-0.863552
TCGA-02-0009-01A-01D-0182-01	19	52107671	52227039	92	0.000000
TCGA-02-0009-01A-01D-0182-01	19	52227916	52231449	5	-1.094231
TCGA-02-0009-01A-01D-0182-01	19	52231976	52729030	102	0.000000
TCGA-02-0009-01A-01D-0182-01	19	52733249	52735298	8	-0.861888
TCGA-02-0009-01A-01D-0182-01	19	52738707	53777771	303	0.000000
TCGA-02-0009-01A-01D-0182-01	19	53778196	53781890	11	-0.868557
TCGA-02-0009-01A-01D-0182-01	19	53787408	54591325	198	0.000000
TCGA-02-0009-01A-01D-0182-01	19	54593737	54615687	19	-0.561951
TCGA-02-0009-01A-01D-0182-01	19	54623934	55055407	113	0.000000
TCGA-02-0009-01A-01D-0182-01	19	55055754	55106338	31	-0.126356
TCGA-02-0009-01A-01D-0182-01	19	55113297	55140609	23	-0.861517
TCGA-02-0009-01A-01D-0182-01	19	55142930	58878226	1836	0.000000
TCGA-02-0009-01A-01D-0182-01	20	456452	62219837	37256	0.000000
TCGA-02-0009-01A-01D-0182-01	21	15372509	47678295	20566	0.000000
TCGA-02-0009-01A-01D-0182-01	22	17423930	49331012	16895	0.000000
TCGA-02-0009-01A-01D-0182-01	X	3157107	154905589	63761	0.000000
TCGA-02-0010-01A-01D-0182-01	1	3218610	150029702	67786	0.000000
TCGA-02-0010-01A-01D-0182-01	1	150029983	150092942	23	0.358627
TCGA-02-0010-01A-01D-0182-01	1	150093758	150345470	82	0.938291
TCGA-02-0010-01A-01D-0182-01	1	150466925	156103773	2678	0.000000
TCGA-02-0010-01A-01D-0182-01	1	156106369	156656308	280	0.658255
TCGA-02-0010-01A-01D-0182-01	1	156665260	220604517	41123	0.000000
TCGA-02-0010-01A-01D-0182-01	1	220604581	220989330	207	0.692078
TCGA-02-0010-01A-01D-0182-01	1	220992933	247812431	16844	0.000000
TCGA-02-0010-01A-01D-0182-01	2	484222	12421708	7507	-0.557966
TCGA-02-0010-01A-01D-0182-01	2	12422123	24759371	7893	0.000000
TCGA-02-0010-01A-01D-0182-01	2	24762290	25022598	136	0.870645
TCGA-02-0010-01A-01D-0182-01	2	25030954	64983495	21874	-0.117945
TCGA-02-0010-01A-01D-0182-01	2	64984532	67880134	2035	-0.495917
TCGA-02-0010-01A-01D-0182-01	2	67880148	67945632	45	-0.117945
TCGA-02-0010-01A-01D-0182-01	2	67945734	88690393	10582	-0.420348
TCGA-02-0010-01A-01D-0182-01	2	88694167	218199833	66568	0.000000
TCGA-02-0010-01A-01D-0182-01	2	218200629	218271758	57	0.865477
TCGA-02-0010-01A-01D-0182-01	2	218289497	242476062	14531	0.000000
TCGA-02-0010-01A-01D-0182-01	3	2212571	157070816	85907	0.000000
TCGA-02-0010-01A-01D-0182-01	3	157071640	157158916	59	0.758788
TCGA-02-0010-01A-01D-0182-01	3	157159694	164688034	3721	0.000000
TCGA-02-0010-01A-01D-0182-01	3	164689253	165016294	69	-0.833914
TCGA-02-0010-01A-01D-0182-01	3	165017654	165022914	5	-1.279713
TCGA-02-0010-01A-01D-0182-01	3	165030679	197538677	16548	-0.833914
TCGA-02-0010-01A-01D-0182-01	4	1053934	82071330	44501	0.000000
TCGA-02-0010-01A-01D-0182-01	4	82082738	82124001	32	0.726738
TCGA-02-0010-01A-01D-0182-01	4	82124334	93383764	6553	0.000000
TCGA-02-0010-01A-01D-0182-01	4	93384227	94351025	398	-0.640120
TCGA-02-0010-01A-01D-0182-01	4	94351246	96351702	1212	0.000000
TCGA-02-0010-01A-01D-0182-01	4	96352286	119650748	13020	-0.651015
TCGA-02-0010-01A-01D-0182-01	4	119653822	188763651	36979	0.000000
TCGA-02-0010-01A-01D-0182-01	5	914233	88344313	47206	0.000000
TCGA-02-0010-01A-01D-0182-01	5	88348122	90199022	939	-0.818242
TCGA-02-0010-01A-01D-0182-01	5	90199715	90338599	100	-0.222000
TCGA-02-0010-01A-01D-0182-01	5	90342804	90369242	17	-0.801530
TCGA-02-0010-01A-01D-0182-01	5	90371599	90430315	54	-0.222000
TCGA-02-0010-01A-01D-0182-01	5	90435731	96619497	3236	-0.771483
TCGA-02-0010-01A-01D-0182-01	5	96624676	180360469	48901	0.000000
TCGA-02-0010-01A-01D-0182-01	6	1014281	25896713	17354	0.000000
TCGA-02-0010-01A-01D-0182-01	6	25903308	26247813	187	0.629499
TCGA-02-0010-01A-01D-0182-01	6	26250254	26334826	48	1.251027
TCGA-02-0010-01A-01D-0182-01	6	26355283	26416654	24	0.502320
TCGA-02-0010-01A-01D-0182-01	6	26471575	170903919	78803	0.000000
TCGA-02-0010-01A-01D-0182-01	7	708774	116314195	58851	0.000000
TCGA-02-0010-01A-01D-0182-01	7	116314223	121550379	2914	1.738670
TCGA-02-0010-01A-01D-0182-01	7	121556715	158385118	19494	0.000000
TCGA-02-0010-01A-01D-0182-01	8	617667	88495829	47713	0.000000
TCGA-02-0010-01A-01D-0182-01	8	88501234	88530861	23	0.839557
TCGA-02-0010-01A-01D-0182-01	8	88531309	88540932	6	0.000000
TCGA-02-0010-01A-01D-0182-01	8	88545357	89531853	545	0.870238
TCGA-02-0010-01A-01D-0182-01	8	89534557	135166527	27937	0.000000
TCGA-02-0010-01A-01D-0182-01	8	135166528	135166535	5	-0.600439
TCGA-02-0010-01A-01D-0182-01	8	135169088	145232496	5274	0.000000
TCGA-02-0010-01A-01D-0182-01	9	789932	22388821	13723	-0.820010
TCGA-02-0010-01A-01D-0182-01	9	22394613	22430975	27	0.568915
TCGA-02-0010-01A-01D-0182-01	9	22432666	140938752	54138	0.000000
TCGA-02-0010-01A-01D-0182-01	10	415240	66844316	38455	0.000000
TCGA-02-0010-01A-01D-0182-01	10	66852707	102861256	21693	-0.139751
TCGA-02-0010-01A-01D-0182-01	10	102863097	135225087	20609	0.000000
TCGA-02-0010-01A-01D-0182-01	11	456120	39692556	24676	0.000000
TCGA-02-0010-01A-01D-0182-01	11	39698786	39707399	13	-0.173770
TCGA-02-0010-01A-01D-0182-01	11	39713929	40186748	346	0.000000
TCGA-02-0010-01A-01D-0182-01	11	40190802	43521280	2265	-0.434591
TCGA-02-0010-01A-01D-0182-01	11	43528586	43559004	35	-0.143931
TCGA-02-0010-01A-01D-0182-01	11	43560359	43674930	73	-0.434591
TCGA-02-0010-01A-01D-0182-01	11	43683013	46584156	1874	-0.143931
TCGA-02-0010-01A-01D-0182-01	11	46589215	134140152	47921	0.000000
TCGA-02-0010-01A-01D-0182-01	12	889902	83245838	45033	0.000000
TCGA-02-0010-01A-01D-0182-01	12	83247338	84810787	949	-0.827511
TCGA-02-0010-01A-01D-0182-01	12	84817514	85015677	147	0.000000
TCGA-02-0010-01A-01D-0182-01	12	85020732	85715772	359	-0.827267
TCGA-02-0010-01A-01D-0182-01	12	85721058	85821607	63	0.000000
TCGA-02-0010-01A-01D-0182-01	12	85827341	86908589	585	0.918824
TCGA-02-0010-01A-01D-0182-01	12	86990974	87260006	139	0.111972
TCGA-02-0010-01A-01D-0182-01	12	87260646	87414001	28	0.733803
TCGA-02-0010-01A-01D-0182-01	12	87414468	88621459	635	0.111972
TCGA-02-0010-01A-01D-0182-01	12	88624761	88927991	179	-0.699492
TCGA-02-0010-01A-01D-0182-01	12	88931106	89037556	85	0.101374
TCGA-02-0010-01A-01D-0182-01	12	89043644	89060837	12	1.187475
TCGA-02-0010-01A-01D-0182-01	12	89071733	89956075	501	0.208848
TCGA-02-0010-01A-01D-0182-01	12	89963141	93298226	2169	-0.658660
TCGA-02-0010-01A-01D-0182-01	12	93306033	95933900	1779	0.127225
TCGA-02-0010-01A-01D-0182-01	12	95944273	95960787	19	1.036993
TCGA-02-0010-01A-01D-0182-01	12	95963466	96330581	224	0.127225
TCGA-02-0010-01A-01D-0182-01	12	96332684	96495492	121	-0.663208
TCGA-02-0010-01A-01D-0182-01	12	96499852	96570342	43	0.100328
TCGA-02-0010-01A-01D-0182-01	12	96573488	97231805	407	-0.649986
TCGA-02-0010-01A-01D-0182-01	12	97234203	106270480	5896	0.209632
TCGA-02-0010-01A-01D-0182-01	12	106271016	133155338	14450	-0.648019
TCGA-02-0010-01A-01D-0182-01	13	19450806	72729476	30029	0.000000
TCGA-02-0010-01A-01D-0182-01	13	72729773	72774602	42	0.212649
TCGA-02-0010-01A-01D-0182-01	13	72777076	114987458	26515	0.000000
TCGA-02-0010-01A-01D-0182-01	14	20501368	53314254	17143	0.000000
TCGA-02-0010-01A-01D-0182-01	14	53315244	105950120	32249	-0.320727
TCGA-02-0010-01A-01D-0182-01	14	105951148	105986740	11	0.000000
TCGA-02-0010-01A-01D-0182-01	15	23687685	101884307	44467	0.000000
TCGA-02-0010-01A-01D-0182-01	16	653503	89379319	40745	0.000000
TCGA-02-0010-01A-01D-0182-01	17	987221	80917016	36953	0.000000
TCGA-02-0010-01A-01D-0182-01	18	329586	77107934	42627	0.000000
TCGA-02-0010-01A-01D-0182-01	19	284018	56332677	22564	0.000000
TCGA-02-0010-01A-01D-0182-01	19	56341574	58878226	1358	-0.860363
TCGA-02-0010-01A-01D-0182-01	20	456452	13096850	8084	0.000000
TCGA-02-0010-01A-01D-0182-01	20	13099068	13372930	220	-0.637766
TCGA-02-0010-01A-01D-0182-01	20	13373279	62219837	28952	0.000000
TCGA-02-0010-01A-01D-0182-01	21	15372509	47678295	20566	0.000000
TCGA-02-0010-01A-01D-0182-01	22	17423930	49331012	16895	0.000000
TCGA-02-0010-01A-01D-0182-01	X	3157107	41567480	17378	0.000000
TCGA-02-0010-01A-01D-0182-01	X	41570683	41696901	65	1.317784
TCGA-02-0010-01A-01D-0182-01	X	41700074	46509527	2101	0.000000
TCGA-02-0010-01A-01D-0182-01	X	46511990	50152696	1443	0.524305
TCGA-02-0010-01A-01D-0182-01	X	50159203	56261604	2201	0.000000
TCGA-02-0010-01A-01D-0182-01	X	56520103	56733024	84	0.566767
TCGA-02-0010-01A-01D-0182-01	X	56759371	56769206	9	0.000000
TCGA-02-0010-01A-01D-0182-01	X	56773078	56808091	18	0.630386
TCGA-02-0010-01A-01D-0182-01	X	56809037	87725940	10854	0.000000
TCGA-02-0010-01A-01D-0182-01	X	87728151	87822103	33	0.802035
TCGA-02-0010-01A-01D-0182-01	X	87824903	111170883	9661	0.000000
TCGA-02-0010-01A-01D-0182-01	X	111172593	111203971	19	1.459287
TCGA-02-0010-01A-01D-0182-01	X	111215692	111435353	136	-0.109607
TCGA-02-0010-01A-01D-0182-01	X	111438245	154905589	19759	0.000000
TCGA-02-0011-01B-01D-0182-01	1	3218610	247812431	129023	0.000000
TCGA-02-0011-01B-01D-0182-01	2	484222	140061121	72392	0.000000
TCGA-02-0011-01B-01D-0182-01	2	140071800	140080501	10	-0.724494
TCGA-02-0011-01B-01D-0182-01	2	140087494	242476062	58826	0.000000
TCGA-02-0011-01B-01D-0182-01	3	2212571	197538677	106309	0.000000
TCGA-02-0011-01B-01D-0182-01	4	1053934	188763651	102695	0.000000
TCGA-02-0011-01B-01D-0182-01	5	914233	24659336	14333	0.000000
TCGA-02-0011-01B-01D-0182-01	5	24662898	24935643	169	-1.269602
TCGA-02-0011-01B-01D-0182-01	5	24942093	180360469	85951	0.000000
TCGA-02-0011-01B-01D-0182-01	6	1014281	170903919	96416	0.000000
TCGA-02-0011-01B-01D-0182-01	7	708774	794152	19	0.000000
TCGA-02-0011-01B-01D-0182-01	7	795174	11621034	4502	-0.870174
TCGA-02-0011-01B-01D-0182-01	7	11623705	11884865	162	0.000000
TCGA-02-0011-01B-01D-0182-01	7	11885928	12671636	604	-0.871427
TCGA-02-0011-01B-01D-0182-01	7	12678732	158385118	75972	0.000000
TCGA-02-0011-01B-01D-0182-01	8	617667	145232496	81503	0.000000
TCGA-02-0011-01B-01D-0182-01	9	789932	4380484	2552	0.000000
TCGA-02-0011-01B-01D-0182-01	9	4381509	24786754	12665	0.767121
TCGA-02-0011-01B-01D-0182-01	9	24824749	34351382	5340	0.000000
TCGA-02-0011-01B-01D-0182-01	9	34360063	37024122	1536	0.732181
TCGA-02-0011-01B-01D-0182-01	9	37029569	87353926	12507	0.000000
TCGA-02-0011-01B-01D-0182-01	9	87354770	87506789	111	0.930595
TCGA-02-0011-01B-01D-0182-01	9	87508137	140938752	33177	0.000000
TCGA-02-0011-01B-01D-0182-01	10	415240	5782022	3379	0.771626
TCGA-02-0011-01B-01D-0182-01	10	5783382	7924007	1715	0.000000
TCGA-02-0011-01B-01D-0182-01	10	7926226	13600354	4204	0.705080
TCGA-02-0011-01B-01D-0182-01	10	13608822	133089090	70934	0.000000
TCGA-02-0011-01B-01D-0182-01	10	133094839	135225087	525	-0.396133
TCGA-02-0011-01B-01D-0182-01	11	456120	134140152	77203	0.000000
TCGA-02-0011-01B-01D-0182-01	12	889902	133155338	73823	0.000000
TCGA-02-0011-01B-01D-0182-01	13	19450806	114987458	56586	0.000000
TCGA-02-0011-01B-01D-0182-01	14	20501368	105986740	49403	0.000000
TCGA-02-0011-01B-01D-0182-01	15	23687685	28560816	2683	0.000000
TCGA-02-0011-01B-01D-0182-01	15	31134902	82445516	30559	-0.869548
TCGA-02-0011-01B-01D-0182-01	15	82449906	91153940	4626	0.000000
TCGA-02-0011-01B-01D-0182-01	15	91158501	96588940	3487	-0.884493
TCGA-02-0011-01B-01D-0182-01	15	96591168	101884307	3112	0.000000
TCGA-02-0011-01B-01D-0182-01	16	653503	89379319	40745	0.000000
